time,value
2488.000000,-4.623116
2489.000000,-4.538117
2490.000000,-4.444939
2491.000000,-4.343750
2492.000000,-4.234732
2493.000000,-4.118081
2494.000000,-3.994008
2495.000000,-3.862736
2496.000000,-3.724502
2497.000000,-3.579555
2498.000000,-3.428157
2499.000000,-3.270580
2500.000000,-3.107108
2501.000000,-2.938036
2502.000000,-2.763668
2503.000000,-2.584320
2504.000000,-2.400313
2505.000000,-2.211980
2506.000000,-2.019661
2507.000000,-1.823701
2508.000000,-1.624454
2509.000000,-1.422280
2510.000000,-1.217542
2511.000000,-1.010609
2512.000000,-0.801855
2513.000000,-0.591656
2514.000000,-0.380391
2515.000000,-0.168440
2516.000000,0.043815
2517.000000,0.255991
2518.000000,0.467705
2519.000000,0.678577
2520.000000,0.888225
2521.000000,1.096273
2522.000000,1.302344
2523.000000,1.506069
2524.000000,1.707078
2525.000000,1.905011
2526.000000,2.099511
2527.000000,2.290226
2528.000000,2.476814
2529.000000,2.658937
2530.000000,2.836269
2531.000000,3.008488
2532.000000,3.175284
2533.000000,3.336358
2534.000000,3.491418
2535.000000,3.640186
2536.000000,3.782393
2537.000000,3.917782
2538.000000,4.046110
2539.000000,4.167146
2540.000000,4.280671
2541.000000,4.386480
2542.000000,4.484384
2543.000000,4.574205
2544.000000,4.655782
2545.000000,4.728967
2546.000000,4.793629
2547.000000,4.849651
2548.000000,4.896932
2549.000000,4.935387
2550.000000,4.964947
2551.000000,4.985558
2552.000000,4.997184
2553.000000,4.999802
2554.000000,4.993410
2555.000000,4.978017
2556.000000,4.953652
2557.000000,4.920359
2558.000000,4.878197
2559.000000,4.827243
2560.000000,4.767589
2561.000000,4.699342
2562.000000,4.622625
2563.000000,4.537576
2564.000000,4.444349
2565.000000,4.343112
2566.000000,4.234047
2567.000000,4.117350
2568.000000,3.993233
2569.000000,3.861918
2570.000000,3.723642
2571.000000,3.578656
2572.000000,3.427219
2573.000000,3.269605
2574.000000,3.106098
2575.000000,2.936993
2576.000000,2.762594
2577.000000,2.583217
2578.000000,2.399183
2579.000000,2.210825
2580.000000,2.018482
2581.000000,1.822501
2582.000000,1.623236
2583.000000,1.421045
2584.000000,1.216292
2585.000000,1.009348
2586.000000,0.800584
2587.000000,0.590377
2588.000000,0.379106
2589.000000,0.167152
2590.000000,-0.045103
2591.000000,-0.257278
2592.000000,-0.468988
2593.000000,-0.679853
2594.000000,-0.889493
2595.000000,-1.097530
2596.000000,-1.303588
2597.000000,-1.507297
2598.000000,-1.708289
2599.000000,-1.906202
2600.000000,-2.100680
2601.000000,-2.291371
2602.000000,-2.477933
2603.000000,-2.660028
2604.000000,-2.837329
2605.000000,-3.009517
2606.000000,-3.176279
2607.000000,-3.337318
2608.000000,-3.492341
2609.000000,-3.641069
2610.000000,-3.783235
2611.000000,-3.918583
2612.000000,-4.046867
2613.000000,-4.167858
2614.000000,-4.281336
2615.000000,-4.387099
2616.000000,-4.484954
2617.000000,-4.574725
2618.000000,-4.656251
2619.000000,-4.729385
2620.000000,-4.793995
2621.000000,-4.849964
2622.000000,-4.897192
2623.000000,-4.935594
2624.000000,-4.965099
2625.000000,-4.985656
2626.000000,-4.997227
2627.000000,-4.999791
2628.000000,-4.993343
2629.000000,-4.977896
2630.000000,-4.953477
2631.000000,-4.920129
2632.000000,-4.877914
2633.000000,-4.826908
2634.000000,-4.767201
2635.000000,-4.698902
2636.000000,-4.622134
2637.000000,-4.537035
2638.000000,-4.443759
2639.000000,-4.342473
2640.000000,-4.233361
2641.000000,-4.116619
2642.000000,-3.992457
2643.000000,-3.861099
2644.000000,-3.722783
2645.000000,-3.577756
2646.000000,-3.426281
2647.000000,-3.268630
2648.000000,-3.105089
2649.000000,-2.935950
2650.000000,-2.761521
2651.000000,-2.582113
2652.000000,-2.398052
2653.000000,-2.209669
2654.000000,-2.017303
2655.000000,-1.821302
2656.000000,-1.622017
2657.000000,-1.419809
2658.000000,-1.215043
2659.000000,-1.008086
2660.000000,-0.799312
2661.000000,-0.589098
2662.000000,-0.377821
2663.000000,-0.165864
2664.000000,0.046392
2665.000000,0.258564
2666.000000,0.470271
2667.000000,0.681129
2668.000000,0.890761
2669.000000,1.098786
2670.000000,1.304832
2671.000000,1.508525
2672.000000,1.709500
2673.000000,1.907393
2674.000000,2.101849
2675.000000,2.292516
2676.000000,2.479052
2677.000000,2.661119
2678.000000,2.838390
2679.000000,3.010545
2680.000000,3.177274
2681.000000,3.338277
2682.000000,3.493262
2683.000000,3.641952
2684.000000,3.784077
2685.000000,3.919383
2686.000000,4.047624
2687.000000,4.168569
2688.000000,4.282002
2689.000000,4.387716
2690.000000,4.485523
2691.000000,4.575245
2692.000000,4.656720
2693.000000,4.729803
2694.000000,4.794361
2695.000000,4.850277
2696.000000,4.897452
2697.000000,4.935799
2698.000000,4.965251
2699.000000,4.985753
2700.000000,4.997269
2701.000000,4.999779
2702.000000,4.993277
2703.000000,4.977775
2704.000000,4.953301
2705.000000,4.919900
2706.000000,4.877631
2707.000000,4.826571
2708.000000,4.766812
2709.000000,4.698461
2710.000000,4.621642
2711.000000,4.536493
2712.000000,4.443168
2713.000000,4.341835
2714.000000,4.232676
2715.000000,4.115888
2716.000000,3.991681
2717.000000,3.860281
2718.000000,3.721922
2719.000000,3.576856
2720.000000,3.425342
2721.000000,3.267655
2722.000000,3.104079
2723.000000,2.934907
2724.000000,2.760446
2725.000000,2.581010
2726.000000,2.396922
2727.000000,2.208514
2728.000000,2.016125
2729.000000,1.820102
2730.000000,1.620799
2731.000000,1.418574
2732.000000,1.213793
2733.000000,1.006824
2734.000000,0.798040
2735.000000,0.587818
2736.000000,0.376537
2737.000000,0.164577
2738.000000,-0.047680
2739.000000,-0.259851
2740.000000,-0.471553
2741.000000,-0.682406
2742.000000,-0.892028
2743.000000,-1.100043
2744.000000,-1.306075
2745.000000,-1.509754
2746.000000,-1.710711
2747.000000,-1.908584
2748.000000,-2.103018
2749.000000,-2.293661
2750.000000,-2.480171
2751.000000,-2.662210
2752.000000,-2.839451
2753.000000,-3.011574
2754.000000,-3.178269
2755.000000,-3.339236
2756.000000,-3.494184
2757.000000,-3.642835
2758.000000,-3.784919
2759.000000,-3.920182
2760.000000,-4.048380
2761.000000,-4.169281
2762.000000,-4.282667
2763.000000,-4.388334
2764.000000,-4.486092
2765.000000,-4.575764
2766.000000,-4.657189
2767.000000,-4.730221
2768.000000,-4.794726
2769.000000,-4.850590
2770.000000,-4.897711
2771.000000,-4.936005
2772.000000,-4.965402
2773.000000,-4.985850
2774.000000,-4.997312
2775.000000,-4.999766
2776.000000,-4.993210
2777.000000,-4.977653
2778.000000,-4.953125
2779.000000,-4.919670
2780.000000,-4.877348
2781.000000,-4.826235
2782.000000,-4.766423
2783.000000,-4.698021
2784.000000,-4.621151
2785.000000,-4.535952
2786.000000,-4.442577
2787.000000,-4.341196
2788.000000,-4.231990
2789.000000,-4.115156
2790.000000,-3.990905
2791.000000,-3.859462
2792.000000,-3.721062
2793.000000,-3.575956
2794.000000,-3.424404
2795.000000,-3.266680
2796.000000,-3.103069
2797.000000,-2.933864
2798.000000,-2.759372
2799.000000,-2.579907
2800.000000,-2.395791
2801.000000,-2.207358
2802.000000,-2.014946
2803.000000,-1.818902
2804.000000,-1.619580
2805.000000,-1.417339
2806.000000,-1.212543
2807.000000,-1.005562
2808.000000,-0.796768
2809.000000,-0.586539
2810.000000,-0.375252
2811.000000,-0.163289
2812.000000,0.048968
2813.000000,0.261137
2814.000000,0.472836
2815.000000,0.683682
2816.000000,0.893296
2817.000000,1.101300
2818.000000,1.307319
2819.000000,1.510982
2820.000000,1.711921
2821.000000,1.909775
2822.000000,2.104187
2823.000000,2.294806
2824.000000,2.481289
2825.000000,2.663300
2826.000000,2.840511
2827.000000,3.012602
2828.000000,3.179263
2829.000000,3.340195
2830.000000,3.495105
2831.000000,3.643717
2832.000000,3.785761
2833.000000,3.920982
2834.000000,4.049136
2835.000000,4.169992
2836.000000,4.283332
2837.000000,4.388951
2838.000000,4.486661
2839.000000,4.576283
2840.000000,4.657658
2841.000000,4.730638
2842.000000,4.795091
2843.000000,4.850902
2844.000000,4.897970
2845.000000,4.936210
2846.000000,4.965554
2847.000000,4.985947
2848.000000,4.997354
2849.000000,4.999754
2850.000000,4.993142
2851.000000,4.977531
2852.000000,4.952949
2853.000000,4.919440
2854.000000,4.877064
2855.000000,4.825898
2856.000000,4.766034
2857.000000,4.697580
2858.000000,4.620659
2859.000000,4.535409
2860.000000,4.441986
2861.000000,4.340556
2862.000000,4.231303
2863.000000,4.114424
2864.000000,3.990129
2865.000000,3.858643
2866.000000,3.720201
2867.000000,3.575055
2868.000000,3.423465
2869.000000,3.265705
2870.000000,3.102058
2871.000000,2.932821
2872.000000,2.758298
2873.000000,2.578803
2874.000000,2.394660
2875.000000,2.206202
2876.000000,2.013766
2877.000000,1.817702
2878.000000,1.618361
2879.000000,1.416103
2880.000000,1.211293
2881.000000,1.004300
2882.000000,0.795497
2883.000000,0.585259
2884.000000,0.373967
2885.000000,0.162001
2886.000000,-0.050257
2887.000000,-0.262424
2888.000000,-0.474118
2889.000000,-0.684958
2890.000000,-0.894564
2891.000000,-1.102557
2892.000000,-1.308562
2893.000000,-1.512210
2894.000000,-1.713131
2895.000000,-1.910965
2896.000000,-2.105355
2897.000000,-2.295951
2898.000000,-2.482408
2899.000000,-2.664390
2900.000000,-2.841571
2901.000000,-3.013630
2902.000000,-3.180258
2903.000000,-3.341153
2904.000000,-3.496027
2905.000000,-3.644599
2906.000000,-3.786603
2907.000000,-3.921781
2908.000000,-4.049891
2909.000000,-4.170702
2910.000000,-4.283996
2911.000000,-4.389568
2912.000000,-4.487229
2913.000000,-4.576802
2914.000000,-4.658126
2915.000000,-4.731055
2916.000000,-4.795456
2917.000000,-4.851215
2918.000000,-4.898229
2919.000000,-4.936415
2920.000000,-4.965704
2921.000000,-4.986043
2922.000000,-4.997396
2923.000000,-4.999741
2924.000000,-4.993075
2925.000000,-4.977409
2926.000000,-4.952773
2927.000000,-4.919209
2928.000000,-4.876780
2929.000000,-4.825561
2930.000000,-4.765644
2931.000000,-4.697138
2932.000000,-4.620166
2933.000000,-4.534867
2934.000000,-4.441394
2935.000000,-4.339917
2936.000000,-4.230617
2937.000000,-4.113692
2938.000000,-3.989353
2939.000000,-3.857823
2940.000000,-3.719341
2941.000000,-3.574154
2942.000000,-3.422526
2943.000000,-3.264729
2944.000000,-3.101048
2945.000000,-2.931778
2946.000000,-2.757223
2947.000000,-2.577699
2948.000000,-2.393529
2949.000000,-2.205045
2950.000000,-2.012587
2951.000000,-1.816502
2952.000000,-1.617142
2953.000000,-1.414868
2954.000000,-1.210043
2955.000000,-1.003038
2956.000000,-0.794225
2957.000000,-0.583980
2958.000000,-0.372683
2959.000000,-0.160714
2960.000000,0.051545
2961.000000,0.263710
2962.000000,0.475401
2963.000000,0.686234
2964.000000,0.895831
2965.000000,1.103813
2966.000000,1.309806
2967.000000,1.513438
2968.000000,1.714342
2969.000000,1.912156
2970.000000,2.106524
2971.000000,2.297095
2972.000000,2.483526
2973.000000,2.665481
2974.000000,2.842631
2975.000000,3.014658
2976.000000,3.181252
2977.000000,3.342111
2978.000000,3.496948
2979.000000,3.645481
2980.000000,3.787444
2981.000000,3.922580
2982.000000,4.050647
2983.000000,4.171413
2984.000000,4.284660
2985.000000,4.390185
2986.000000,4.487797
2987.000000,4.577321
2988.000000,4.658594
2989.000000,4.731472
2990.000000,4.795821
2991.000000,4.851526
2992.000000,4.898488
2993.000000,4.936620
2994.000000,4.965855
2995.000000,4.986139
2996.000000,4.997437
2997.000000,4.999728
2998.000000,4.993007
2999.000000,4.977287
3000.000000,4.952596
3001.000000,4.918979
3002.000000,4.876496
3003.000000,4.825223
3004.000000,4.765254
3005.000000,4.696696
3006.000000,4.619674
3007.000000,4.534324
3008.000000,4.440802
3009.000000,4.339277
3010.000000,4.229930
3011.000000,4.112960
3012.000000,3.988576
3013.000000,3.857004
3014.000000,3.718479
3015.000000,3.573253
3016.000000,3.421587
3017.000000,3.263753
3018.000000,3.100037
3019.000000,2.930734
3020.000000,2.756148
3021.000000,2.576595
3022.000000,2.392398
3023.000000,2.203889
3024.000000,2.011408
3025.000000,1.815301
3026.000000,1.615923
3027.000000,1.413632
3028.000000,1.208793
3029.000000,1.001776
3030.000000,0.792953
3031.000000,0.582700
3032.000000,0.371398
3033.000000,0.159426
3034.000000,-0.052833
3035.000000,-0.264997
3036.000000,-0.476683
3037.000000,-0.687511
3038.000000,-0.897098
3039.000000,-1.105070
3040.000000,-1.311049
3041.000000,-1.514665
3042.000000,-1.715552
3043.000000,-1.913346
3044.000000,-2.107692
3045.000000,-2.298239
3046.000000,-2.484644
3047.000000,-2.666570
3048.000000,-2.843691
3049.000000,-3.015686
3050.000000,-3.182245
3051.000000,-3.343070
3052.000000,-3.497868
3053.000000,-3.646362
3054.000000,-3.788285
3055.000000,-3.923379
3056.000000,-4.051402
3057.000000,-4.172123
3058.000000,-4.285324
3059.000000,-4.390801
3060.000000,-4.488365
3061.000000,-4.577839
3062.000000,-4.659062
3063.000000,-4.731888
3064.000000,-4.796185
3065.000000,-4.851838
3066.000000,-4.898746
3067.000000,-4.936824
3068.000000,-4.966005
3069.000000,-4.986235
3070.000000,-4.997478
3071.000000,-4.999714
3072.000000,-4.992939
3073.000000,-4.977164
3074.000000,-4.952419
3075.000000,-4.918747
3076.000000,-4.876211
3077.000000,-4.824886
3078.000000,-4.764864
3079.000000,-4.696254
3080.000000,-4.619181
3081.000000,-4.533781
3082.000000,-4.440210
3083.000000,-4.338637
3084.000000,-4.229243
3085.000000,-4.112227
3086.000000,-3.987799
3087.000000,-3.856184
3088.000000,-3.717618
3089.000000,-3.572352
3090.000000,-3.420647
3091.000000,-3.262777
3092.000000,-3.099026
3093.000000,-2.929690
3094.000000,-2.755073
3095.000000,-2.575491
3096.000000,-2.391267
3097.000000,-2.202732
3098.000000,-2.010228
3099.000000,-1.814101
3100.000000,-1.614703
3101.000000,-1.412396
3102.000000,-1.207543
3103.000000,-1.000513
3104.000000,-0.791681
3105.000000,-0.581421
3106.000000,-0.370113
3107.000000,-0.158139
3108.000000,0.054121
3109.000000,0.266283
3110.000000,0.477966
3111.000000,0.688787
3112.000000,0.898366
3113.000000,1.106326
3114.000000,1.312292
3115.000000,1.515893
3116.000000,1.716762
3117.000000,1.914536
3118.000000,2.108860
3119.000000,2.299383
3120.000000,2.485762
3121.000000,2.667660
3122.000000,2.844750
3123.000000,3.016713
3124.000000,3.183239
3125.000000,3.344027
3126.000000,3.498789
3127.000000,3.647244
3128.000000,3.789125
3129.000000,3.924177
3130.000000,4.052157
3131.000000,4.172833
3132.000000,4.285988
3133.000000,4.391418
3134.000000,4.488933
3135.000000,4.578357
3136.000000,4.659530
3137.000000,4.732304
3138.000000,4.796549
3139.000000,4.852149
3140.000000,4.899004
3141.000000,4.937028
3142.000000,4.966155
3143.000000,4.986330
3144.000000,4.997519
3145.000000,4.999700
3146.000000,4.992870
3147.000000,4.977041
3148.000000,4.952241
3149.000000,4.918516
3150.000000,4.875926
3151.000000,4.824547
3152.000000,4.764473
3153.000000,4.695812
3154.000000,4.618687
3155.000000,4.533238
3156.000000,4.439618
3157.000000,4.337996
3158.000000,4.228556
3159.000000,4.111494
3160.000000,3.987022
3161.000000,3.855363
3162.000000,3.716756
3163.000000,3.571450
3164.000000,3.419707
3165.000000,3.261801
3166.000000,3.098015
3167.000000,2.928646
3168.000000,2.753998
3169.000000,2.574387
3170.000000,2.390135
3171.000000,2.201576
3172.000000,2.009048
3173.000000,1.812900
3174.000000,1.613484
3175.000000,1.411160
3176.000000,1.206293
3177.000000,0.999251
3178.000000,0.790409
3179.000000,0.580141
3180.000000,0.368828
3181.000000,0.156851
3182.000000,-0.055409
3183.000000,-0.267570
3184.000000,-0.479248
3185.000000,-0.690063
3186.000000,-0.899633
3187.000000,-1.107582
3188.000000,-1.313535
3189.000000,-1.517121
3190.000000,-1.717972
3191.000000,-1.915726
3192.000000,-2.110028
3193.000000,-2.300527
3194.000000,-2.486879
3195.000000,-2.668750
3196.000000,-2.845810
3197.000000,-3.017741
3198.000000,-3.184232
3199.000000,-3.344985
3200.000000,-3.499709
3201.000000,-3.648125
3202.000000,-3.789966
3203.000000,-3.924976
3204.000000,-4.052911
3205.000000,-4.173542
3206.000000,-4.286651
3207.000000,-4.392033
3208.000000,-4.489500
3209.000000,-4.578875
3210.000000,-4.659997
3211.000000,-4.732720
3212.000000,-4.796913
3213.000000,-4.852460
3214.000000,-4.899261
3215.000000,-4.937232
3216.000000,-4.966304
3217.000000,-4.986425
3218.000000,-4.997559
3219.000000,-4.999686
3220.000000,-4.992801
3221.000000,-4.976917
3222.000000,-4.952063
3223.000000,-4.918284
3224.000000,-4.875640
3225.000000,-4.824209
3226.000000,-4.764083
3227.000000,-4.695369
3228.000000,-4.618194
3229.000000,-4.532694
3230.000000,-4.439025
3231.000000,-4.337355
3232.000000,-4.227868
3233.000000,-4.110761
3234.000000,-3.986244
3235.000000,-3.854543
3236.000000,-3.715894
3237.000000,-3.570549
3238.000000,-3.418767
3239.000000,-3.260824
3240.000000,-3.097004
3241.000000,-2.927602
3242.000000,-2.752923
3243.000000,-2.573282
3244.000000,-2.389004
3245.000000,-2.200419
3246.000000,-2.007869
3247.000000,-1.811699
3248.000000,-1.612265
3249.000000,-1.409924
3250.000000,-1.205042
3251.000000,-0.997989
3252.000000,-0.789136
3253.000000,-0.578862
3254.000000,-0.367544
3255.000000,-0.155563
3256.000000,0.056698
3257.000000,0.268856
3258.000000,0.480530
3259.000000,0.691338
3260.000000,0.900900
3261.000000,1.108839
3262.000000,1.314778
3263.000000,1.518348
3264.000000,1.719182
3265.000000,1.916916
3266.000000,2.111196
3267.000000,2.301671
3268.000000,2.487997
3269.000000,2.669839
3270.000000,2.846869
3271.000000,3.018768
3272.000000,3.185226
3273.000000,3.345943
3274.000000,3.500629
3275.000000,3.649006
3276.000000,3.790806
3277.000000,3.925774
3278.000000,4.053666
3279.000000,4.174252
3280.000000,4.287314
3281.000000,4.392649
3282.000000,4.490067
3283.000000,4.579392
3284.000000,4.660464
3285.000000,4.733135
3286.000000,4.797276
3287.000000,4.852770
3288.000000,4.899518
3289.000000,4.937435
3290.000000,4.966453
3291.000000,4.986520
3292.000000,4.997599
3293.000000,4.999671
3294.000000,4.992732
3295.000000,4.976794
3296.000000,4.951885
3297.000000,4.918052
3298.000000,4.875355
3299.000000,4.823870
3300.000000,4.763691
3301.000000,4.694926
3302.000000,4.617700
3303.000000,4.532150
3304.000000,4.438432
3305.000000,4.336714
3306.000000,4.227180
3307.000000,4.110027
3308.000000,3.985466
3309.000000,3.853722
3310.000000,3.715032
3311.000000,3.569647
3312.000000,3.417827
3313.000000,3.259847
3314.000000,3.095992
3315.000000,2.926557
3316.000000,2.751847
3317.000000,2.572178
3318.000000,2.387872
3319.000000,2.199262
3320.000000,2.006689
3321.000000,1.810499
3322.000000,1.611045
3323.000000,1.408688
3324.000000,1.203792
3325.000000,0.996726
3326.000000,0.787864
3327.000000,0.577582
3328.000000,0.366259
3329.000000,0.154276
3330.000000,-0.057986
3331.000000,-0.270143
3332.000000,-0.481813
3333.000000,-0.692614
3334.000000,-0.902168
3335.000000,-1.110095
3336.000000,-1.316021
3337.000000,-1.519576
3338.000000,-1.720391
3339.000000,-1.918106
3340.000000,-2.112364
3341.000000,-2.302814
3342.000000,-2.489114
3343.000000,-2.670928
3344.000000,-2.847928
3345.000000,-3.019795
3346.000000,-3.186219
3347.000000,-3.346900
3348.000000,-3.501549
3349.000000,-3.649887
3350.000000,-3.791646
3351.000000,-3.926571
3352.000000,-4.054420
3353.000000,-4.174961
3354.000000,-4.287977
3355.000000,-4.393264
3356.000000,-4.490634
3357.000000,-4.579909
3358.000000,-4.660930
3359.000000,-4.733550
3360.000000,-4.797639
3361.000000,-4.853080
3362.000000,-4.899775
3363.000000,-4.937638
3364.000000,-4.966602
3365.000000,-4.986615
3366.000000,-4.997639
3367.000000,-4.999656
3368.000000,-4.992662
3369.000000,-4.976669
3370.000000,-4.951707
3371.000000,-4.917820
3372.000000,-4.875069
3373.000000,-4.823531
3374.000000,-4.763300
3375.000000,-4.694483
3376.000000,-4.617205
3377.000000,-4.531606
3378.000000,-4.437839
3379.000000,-4.336073
3380.000000,-4.226492
3381.000000,-4.109293
3382.000000,-3.984688
3383.000000,-3.852901
3384.000000,-3.714170
3385.000000,-3.568744
3386.000000,-3.416887
3387.000000,-3.258870
3388.000000,-3.094981
3389.000000,-2.925513
3390.000000,-2.750772
3391.000000,-2.571073
3392.000000,-2.386740
3393.000000,-2.198105
3394.000000,-2.005509
3395.000000,-1.809298
3396.000000,-1.609826
3397.000000,-1.407452
3398.000000,-1.202542
3399.000000,-0.995464
3400.000000,-0.786592
3401.000000,-0.576302
3402.000000,-0.364974
3403.000000,-0.152988
3404.000000,0.059274
3405.000000,0.271429
3406.000000,0.483095
3407.000000,0.693890
3408.000000,0.903435
3409.000000,1.111351
3410.000000,1.317264
3411.000000,1.520803
3412.000000,1.721601
3413.000000,1.919296
3414.000000,2.113532
3415.000000,2.303958
3416.000000,2.490232
3417.000000,2.672017
3418.000000,2.848987
3419.000000,3.020821
3420.000000,3.187211
3421.000000,3.347857
3422.000000,3.502468
3423.000000,3.650767
3424.000000,3.792486
3425.000000,3.927369
3426.000000,4.055174
3427.000000,4.175669
3428.000000,4.288639
3429.000000,4.393879
3430.000000,4.491200
3431.000000,4.580426
3432.000000,4.661396
3433.000000,4.733965
3434.000000,4.798002
3435.000000,4.853390
3436.000000,4.900031
3437.000000,4.937841
3438.000000,4.966751
3439.000000,4.986709
3440.000000,4.997679
3441.000000,4.999641
3442.000000,4.992592
3443.000000,4.976545
3444.000000,4.951528
3445.000000,4.917587
3446.000000,4.874782
3447.000000,4.823192
3448.000000,4.762908
3449.000000,4.694040
3450.000000,4.616711
3451.000000,4.531061
3452.000000,4.437245
3453.000000,4.335431
3454.000000,4.225803
3455.000000,4.108559
3456.000000,3.983910
3457.000000,3.852080
3458.000000,3.713307
3459.000000,3.567842
3460.000000,3.415946
3461.000000,3.257893
3462.000000,3.093969
3463.000000,2.924468
3464.000000,2.749696
3465.000000,2.569968
3466.000000,2.385608
3467.000000,2.196948
3468.000000,2.004329
3469.000000,1.808097
3470.000000,1.608606
3471.000000,1.406216
3472.000000,1.201291
3473.000000,0.994201
3474.000000,0.785320
3475.000000,0.575023
3476.000000,0.363689
3477.000000,0.151700
3478.000000,-0.060562
3479.000000,-0.272716
3480.000000,-0.484377
3481.000000,-0.695166
3482.000000,-0.904702
3483.000000,-1.112607
3484.000000,-1.318507
3485.000000,-1.522030
3486.000000,-1.722810
3487.000000,-1.920485
3488.000000,-2.114699
3489.000000,-2.305101
3490.000000,-2.491349
3491.000000,-2.673106
3492.000000,-2.850045
3493.000000,-3.021848
3494.000000,-3.188204
3495.000000,-3.348814
3496.000000,-3.503388
3497.000000,-3.651647
3498.000000,-3.793325
3499.000000,-3.928166
3500.000000,-4.055927
3501.000000,-4.176378
3502.000000,-4.289301
3503.000000,-4.394494
3504.000000,-4.491766
3505.000000,-4.580942
3506.000000,-4.661862
3507.000000,-4.734380
3508.000000,-4.798364
3509.000000,-4.853700
3510.000000,-4.900288
3511.000000,-4.938043
3512.000000,-4.966899
3513.000000,-4.986802
3514.000000,-4.997718
3515.000000,-4.999625
3516.000000,-4.992522
3517.000000,-4.976420
3518.000000,-4.951349
3519.000000,-4.917354
3520.000000,-4.874496
3521.000000,-4.822852
3522.000000,-4.762516
3523.000000,-4.693596
3524.000000,-4.616216
3525.000000,-4.530516
3526.000000,-4.436651
3527.000000,-4.334789
3528.000000,-4.225115
3529.000000,-4.107825
3530.000000,-3.983131
3531.000000,-3.851259
3532.000000,-3.712444
3533.000000,-3.566939
3534.000000,-3.415005
3535.000000,-3.256916
3536.000000,-3.092957
3537.000000,-2.923423
3538.000000,-2.748619
3539.000000,-2.568863
3540.000000,-2.384475
3541.000000,-2.195791
3542.000000,-2.003148
3543.000000,-1.806895
3544.000000,-1.607386
3545.000000,-1.404979
3546.000000,-1.200040
3547.000000,-0.992939
3548.000000,-0.784047
3549.000000,-0.573743
3550.000000,-0.362404
3551.000000,-0.150412
3552.000000,0.061851
3553.000000,0.274002
3554.000000,0.485660
3555.000000,0.696442
3556.000000,0.905969
3557.000000,1.113863
3558.000000,1.319750
3559.000000,1.523257
3560.000000,1.724020
3561.000000,1.921675
3562.000000,2.115866
3563.000000,2.306244
3564.000000,2.492466
3565.000000,2.674195
3566.000000,2.851104
3567.000000,3.022874
3568.000000,3.189196
3569.000000,3.349770
3570.000000,3.504307
3571.000000,3.652527
3572.000000,3.794164
3573.000000,3.928963
3574.000000,4.056680
3575.000000,4.177086
3576.000000,4.289963
3577.000000,4.395108
3578.000000,4.492332
3579.000000,4.581458
3580.000000,4.662328
3581.000000,4.734794
3582.000000,4.798726
3583.000000,4.854009
3584.000000,4.900543
3585.000000,4.938245
3586.000000,4.967047
3587.000000,4.986896
3588.000000,4.997756
3589.000000,4.999609
3590.000000,4.992451
3591.000000,4.976295
3592.000000,4.951170
3593.000000,4.917120
3594.000000,4.874209
3595.000000,4.822512
3596.000000,4.762123
3597.000000,4.693151
3598.000000,4.615721
3599.000000,4.529971
3600.000000,4.436057
3601.000000,4.334147
3602.000000,4.224426
3603.000000,4.107090
3604.000000,3.982352
3605.000000,3.850437
3606.000000,3.711581
3607.000000,3.566036
3608.000000,3.414064
3609.000000,3.255938
3610.000000,3.091944
3611.000000,2.922377
3612.000000,2.747543
3613.000000,2.567757
3614.000000,2.383343
3615.000000,2.194633
3616.000000,2.001968
3617.000000,1.805694
3618.000000,1.606166
3619.000000,1.403743
3620.000000,1.198790
3621.000000,0.991676
3622.000000,0.782775
3623.000000,0.572463
3624.000000,0.361119
3625.000000,0.149125
3626.000000,-0.063139
3627.000000,-0.275288
3628.000000,-0.486942
3629.000000,-0.697718
3630.000000,-0.907236
3631.000000,-1.115119
3632.000000,-1.320992
3633.000000,-1.524484
3634.000000,-1.725229
3635.000000,-1.922864
3636.000000,-2.117034
3637.000000,-2.307387
3638.000000,-2.493582
3639.000000,-2.675283
3640.000000,-2.852162
3641.000000,-3.023900
3642.000000,-3.190188
3643.000000,-3.350726
3644.000000,-3.505225
3645.000000,-3.653407
3646.000000,-3.795003
3647.000000,-3.929760
3648.000000,-4.057433
3649.000000,-4.177794
3650.000000,-4.290625
3651.000000,-4.395722
3652.000000,-4.492897
3653.000000,-4.581974
3654.000000,-4.662793
3655.000000,-4.735208
3656.000000,-4.799088
3657.000000,-4.854318
3658.000000,-4.900799
3659.000000,-4.938447
3660.000000,-4.967194
3661.000000,-4.986989
3662.000000,-4.997795
3663.000000,-4.999593
3664.000000,-4.992380
3665.000000,-4.976170
3666.000000,-4.950990
3667.000000,-4.916887
3668.000000,-4.873921
3669.000000,-4.822172
3670.000000,-4.761730
3671.000000,-4.692707
3672.000000,-4.615225
3673.000000,-4.529426
3674.000000,-4.435462
3675.000000,-4.333505
3676.000000,-4.223736
3677.000000,-4.106355
3678.000000,-3.981573
3679.000000,-3.849615
3680.000000,-3.710718
3681.000000,-3.565133
3682.000000,-3.413123
3683.000000,-3.254960
3684.000000,-3.090932
3685.000000,-2.921332
3686.000000,-2.746467
3687.000000,-2.566652
3688.000000,-2.382210
3689.000000,-2.193475
3690.000000,-2.000787
3691.000000,-1.804493
3692.000000,-1.604946
3693.000000,-1.402506
3694.000000,-1.197539
3695.000000,-0.990413
3696.000000,-0.781502
3697.000000,-0.571183
3698.000000,-0.359834
3699.000000,-0.147837
3700.000000,0.064427
3701.000000,0.276575
3702.000000,0.488224
3703.000000,0.698993
